userid_DI_encoded,course_id_encoded,interaction_order,incomplete_flag,registered,viewed,nchapters,nplay_video
8752,0,3,1,1,0,3.63442342142082,114.84417345649427
8752,5,4,1,1,1,1.0,2.0
8752,2,5,1,1,1,2.0,114.84417345649427
8753,11,1,1,1,0,3.63442342142082,114.84417345649427
8754,12,1,1,1,1,3.63442342142082,114.84417345649427
8755,3,1,1,1,0,3.63442342142082,114.84417345649427
8756,7,1,1,1,1,1.0,114.84417345649427
8757,12,1,1,1,1,3.63442342142082,114.84417345649427
8758,1,1,1,1,0,3.63442342142082,114.84417345649427
8759,15,1,1,1,1,1.0,114.84417345649427
8760,1,1,1,1,1,1.0,114.84417345649427
8760,11,2,1,1,0,3.63442342142082,114.84417345649427
8761,1,1,1,1,1,2.0,114.84417345649427
8762,1,1,1,1,1,1.0,114.84417345649427
8763,1,1,1,1,0,3.63442342142082,114.84417345649427
8763,11,2,1,1,0,3.63442342142082,114.84417345649427
8764,5,1,1,1,0,3.63442342142082,114.84417345649427
8765,1,1,1,1,0,3.63442342142082,114.84417345649427
8766,5,1,1,1,1,2.0,11.0
8767,1,1,1,1,1,1.0,114.84417345649427
8767,12,2,1,1,1,3.63442342142082,114.84417345649427
8768,9,1,1,1,0,3.63442342142082,114.84417345649427
8769,1,1,1,1,0,3.63442342142082,114.84417345649427
8769,11,2,1,1,0,3.63442342142082,114.84417345649427
8770,4,1,1,1,0,3.63442342142082,114.84417345649427
8771,11,1,1,1,1,3.0,18.0
8772,4,1,1,1,0,3.63442342142082,114.84417345649427
8773,9,1,1,1,1,2.0,3.0
8774,1,1,1,1,1,1.0,114.84417345649427
8775,1,1,1,1,0,3.63442342142082,114.84417345649427
8776,12,1,1,1,1,3.63442342142082,114.84417345649427
8776,14,2,1,1,0,3.63442342142082,114.84417345649427
8777,4,1,1,1,1,3.0,25.0
8778,1,1,1,1,1,3.0,114.84417345649427
8778,12,2,1,1,1,5.0,67.0
8779,1,1,1,1,0,3.63442342142082,114.84417345649427
8780,3,1,1,1,1,13.0,114.84417345649427
8780,4,2,1,1,1,2.0,114.84417345649427
8781,1,1,1,1,0,3.63442342142082,114.84417345649427
8782,10,1,1,1,0,3.63442342142082,114.84417345649427
8782,12,2,1,1,1,3.0,114.84417345649427
8783,2,1,1,1,0,3.63442342142082,114.84417345649427
8783,4,2,1,1,0,3.63442342142082,114.84417345649427
8784,0,1,1,1,1,3.0,114.84417345649427
8785,3,1,1,1,0,3.63442342142082,114.84417345649427
8786,9,1,1,1,1,14.0,955.0
8787,11,1,1,1,0,3.63442342142082,114.84417345649427
8788,12,1,1,1,1,3.63442342142082,114.84417345649427
8789,1,1,1,1,1,2.0,114.84417345649427
8790,1,1,1,1,1,1.0,114.84417345649427
8791,11,1,1,1,1,8.0,107.0
8791,9,2,1,1,1,3.0,30.0
8792,10,1,1,1,0,3.63442342142082,114.84417345649427
8793,12,1,1,1,0,3.63442342142082,114.84417345649427
8794,1,1,1,1,1,2.0,114.84417345649427
8795,11,1,1,1,1,3.0,64.0
8796,2,1,1,1,1,1.0,114.84417345649427
8797,1,1,1,1,0,3.63442342142082,114.84417345649427
8798,1,1,1,1,1,1.0,114.84417345649427
8799,1,1,1,1,1,12.0,114.84417345649427
8800,7,1,1,1,1,2.0,82.0
8801,1,1,1,1,1,1.0,114.84417345649427
8802,2,1,1,1,1,3.0,114.84417345649427
8803,14,1,1,1,1,2.0,6.0
8804,2,1,1,1,0,3.63442342142082,114.84417345649427
8804,4,2,1,1,0,3.63442342142082,114.84417345649427
8805,1,1,1,1,1,1.0,114.84417345649427
8806,11,1,1,1,1,1.0,7.0
8807,3,1,1,1,1,2.0,23.0
8808,4,1,1,1,1,9.0,727.0
8809,1,1,1,1,0,3.63442342142082,114.84417345649427
8810,1,1,1,1,0,3.63442342142082,114.84417345649427
8811,3,1,1,1,1,6.0,533.0
8812,1,1,1,1,1,1.0,114.84417345649427
8813,4,1,1,1,0,3.63442342142082,114.84417345649427
8814,12,1,1,1,1,2.0,19.0
8815,5,1,1,1,1,3.0,6.0
8816,1,1,1,1,1,2.0,114.84417345649427
8817,2,1,1,1,1,2.0,114.84417345649427
8818,2,1,1,1,1,1.0,114.84417345649427
8819,4,1,1,1,0,3.63442342142082,114.84417345649427
8820,1,1,1,1,1,1.0,114.84417345649427
8821,12,1,1,1,1,1.0,12.0
8822,3,1,1,1,1,2.0,7.0
8823,11,1,1,1,0,3.63442342142082,114.84417345649427
8824,9,1,1,1,0,3.63442342142082,114.84417345649427
8825,2,1,1,1,1,3.0,114.84417345649427
8826,9,1,1,1,1,11.0,336.0
8826,10,2,1,1,1,1.0,114.84417345649427
8826,6,3,1,1,1,1.0,14.0
8827,1,1,1,1,1,1.0,114.84417345649427
8827,4,2,1,1,0,3.63442342142082,114.84417345649427
8827,12,3,1,1,1,3.63442342142082,114.84417345649427
8828,1,1,1,1,0,3.63442342142082,114.84417345649427
8829,11,1,1,1,1,1.0,5.0
8830,1,1,1,1,1,2.0,114.84417345649427
8830,6,2,1,1,1,5.0,177.0
8831,1,1,1,1,0,3.63442342142082,114.84417345649427
8832,7,1,1,1,1,2.0,114.84417345649427
8833,5,1,1,1,1,1.0,2.0
8834,9,1,1,1,1,5.0,21.0
8834,11,2,1,1,1,1.0,114.84417345649427
8835,1,1,1,1,1,1.0,114.84417345649427
8836,4,1,1,1,0,3.63442342142082,114.84417345649427
8836,1,2,1,1,0,3.63442342142082,114.84417345649427
8836,0,3,1,1,1,1.0,114.84417345649427
8837,1,1,1,1,1,3.0,114.84417345649427
8837,11,2,1,1,1,8.0,362.0
8838,1,1,1,1,1,3.0,114.84417345649427
8838,14,2,1,1,1,1.0,114.84417345649427
8839,4,1,1,1,1,6.0,57.0
8840,1,1,1,1,1,2.0,114.84417345649427
8840,11,2,1,1,1,18.0,39.0
8840,9,3,1,1,1,1.0,13.0
8840,14,4,1,1,1,2.0,1.0
8841,7,1,1,1,1,4.0,165.0
8842,1,1,1,1,1,1.0,114.84417345649427
8842,11,2,1,1,1,1.0,5.0
8843,3,1,1,1,1,5.0,73.0
8843,1,2,1,1,1,2.0,114.84417345649427
8844,11,1,1,1,1,10.0,862.0
8844,1,2,1,1,1,5.0,114.84417345649427
8845,3,1,1,1,1,2.0,19.0
8846,9,1,1,1,0,3.63442342142082,114.84417345649427
8847,1,1,1,1,1,2.0,114.84417345649427
8848,3,1,1,1,1,6.0,80.0
8848,5,2,1,1,1,5.0,124.0
8849,10,1,1,1,1,5.0,4.0
8850,14,1,1,1,1,12.0,1147.0
8851,1,1,1,1,0,3.63442342142082,114.84417345649427
8851,11,2,1,1,1,2.0,11.0
8852,1,1,1,1,1,1.0,114.84417345649427
8853,1,1,1,1,1,5.0,114.84417345649427
8854,1,1,1,1,1,1.0,114.84417345649427
8855,12,1,1,1,1,3.0,18.0
8855,2,2,1,1,1,3.0,114.84417345649427
8856,1,1,1,1,1,1.0,114.84417345649427
8856,2,2,1,1,0,3.63442342142082,114.84417345649427
8857,7,1,1,1,1,2.0,3.0
8858,1,1,1,1,1,1.0,114.84417345649427
8859,6,1,1,1,1,1.0,10.0
8860,1,1,1,1,1,1.0,114.84417345649427
8860,4,2,1,1,0,3.63442342142082,114.84417345649427
8861,12,1,1,1,1,1.0,114.84417345649427
8861,2,2,1,1,0,1.0,114.84417345649427
8862,4,1,1,1,0,3.63442342142082,114.84417345649427
8863,1,1,1,1,0,3.63442342142082,114.84417345649427
8863,12,2,1,1,0,2.0,114.84417345649427
8864,12,1,1,1,1,16.0,1618.0
8865,13,1,1,1,0,3.63442342142082,114.84417345649427
8866,6,1,1,1,1,1.0,24.0
8867,9,1,1,1,1,17.0,1431.0
8867,14,2,1,1,1,3.0,54.0
8868,11,1,1,1,1,4.0,68.0
8868,9,2,1,1,0,3.63442342142082,114.84417345649427
8868,15,3,1,1,0,3.63442342142082,114.84417345649427
8869,5,1,1,1,1,1.0,1.0
8870,2,1,1,1,1,18.0,114.84417345649427
8871,4,1,1,1,0,3.63442342142082,114.84417345649427
8872,13,1,1,1,0,3.63442342142082,114.84417345649427
8873,1,1,1,1,1,1.0,114.84417345649427
8874,0,1,1,1,1,2.0,114.84417345649427
8874,4,2,1,1,0,3.63442342142082,114.84417345649427
8875,11,1,1,1,1,2.0,38.0
8876,1,1,1,1,1,1.0,114.84417345649427
8876,11,2,1,1,1,8.0,188.0
8877,1,1,1,1,1,2.0,114.84417345649427
8878,3,1,1,1,0,3.63442342142082,114.84417345649427
8879,1,1,1,1,0,3.63442342142082,114.84417345649427
8880,11,1,1,1,0,3.63442342142082,114.84417345649427
8881,14,1,1,1,0,3.63442342142082,114.84417345649427
8882,10,1,1,1,1,20.0,1064.0
8883,7,1,1,1,0,3.63442342142082,114.84417345649427
8883,11,2,1,1,1,2.0,9.0
8884,0,1,1,1,0,3.63442342142082,114.84417345649427
8885,0,1,1,1,1,1.0,114.84417345649427
8885,2,2,1,1,1,8.0,114.84417345649427
8886,12,1,1,1,1,3.63442342142082,114.84417345649427
8887,12,1,1,1,1,1.0,114.84417345649427
8888,13,1,1,1,1,1.0,2.0
8889,9,1,1,1,0,3.63442342142082,114.84417345649427
8890,3,1,1,1,0,3.63442342142082,114.84417345649427
8890,11,2,1,1,0,3.63442342142082,114.84417345649427
8891,12,1,1,1,1,1.0,114.84417345649427
8892,1,1,1,1,1,1.0,114.84417345649427
8893,11,1,1,1,1,2.0,114.84417345649427
8893,1,2,1,1,0,3.63442342142082,114.84417345649427
8894,1,1,1,1,0,3.63442342142082,114.84417345649427
8894,3,2,1,1,0,3.63442342142082,114.84417345649427
8894,10,3,1,1,0,3.63442342142082,114.84417345649427
8895,1,1,1,1,0,3.63442342142082,114.84417345649427
8896,1,1,1,1,1,1.0,114.84417345649427
8897,1,1,1,1,1,1.0,114.84417345649427
8898,2,1,1,1,1,10.0,114.84417345649427
8899,3,1,1,1,0,3.63442342142082,114.84417345649427
8900,1,1,1,1,1,1.0,114.84417345649427
8901,1,1,1,1,1,3.0,114.84417345649427
8902,7,1,1,1,0,3.63442342142082,114.84417345649427
8902,9,2,1,1,1,2.0,114.84417345649427
8903,1,1,1,1,1,2.0,114.84417345649427
8904,1,1,1,1,1,1.0,114.84417345649427
8905,1,1,1,1,1,1.0,114.84417345649427
8906,9,1,1,1,0,3.63442342142082,114.84417345649427
8907,1,1,1,1,1,12.0,114.84417345649427
8908,13,1,1,1,1,17.0,942.0
8908,2,2,1,1,1,16.0,114.84417345649427
8909,2,1,1,1,1,1.0,114.84417345649427
8909,4,2,1,1,0,3.63442342142082,114.84417345649427
8910,2,1,1,1,0,3.63442342142082,114.84417345649427
8910,14,2,1,1,1,20.0,5012.0
8910,9,3,1,1,1,2.0,114.84417345649427
8911,0,1,1,1,0,3.63442342142082,114.84417345649427
8911,2,2,1,1,0,3.63442342142082,114.84417345649427
8911,5,3,1,1,1,4.0,75.0
8911,13,4,1,1,0,3.63442342142082,114.84417345649427
8912,1,1,1,1,1,1.0,114.84417345649427
8912,2,2,1,1,1,2.0,114.84417345649427
8912,12,3,1,1,1,1.0,2.0
8913,9,1,1,1,1,2.0,4.0
8914,2,1,1,1,1,7.0,114.84417345649427
8915,2,1,1,1,1,4.0,114.84417345649427
8916,5,1,1,1,0,3.63442342142082,114.84417345649427
8916,13,2,1,1,1,3.0,51.0
8917,1,1,1,1,0,3.63442342142082,114.84417345649427
8918,1,1,1,1,1,1.0,114.84417345649427
8919,9,1,1,1,1,2.0,7.0
8919,11,2,1,1,0,3.63442342142082,114.84417345649427
8920,1,1,1,1,1,4.0,114.84417345649427
8921,1,1,1,1,1,4.0,114.84417345649427
8921,10,2,1,1,1,3.0,34.0
8922,1,1,1,1,1,1.0,114.84417345649427
8923,1,1,1,1,1,3.0,114.84417345649427
8924,3,1,1,1,1,1.0,1.0
8925,2,1,1,1,0,3.63442342142082,114.84417345649427
8926,5,1,1,1,1,3.63442342142082,114.84417345649427
8927,0,1,1,1,0,3.63442342142082,114.84417345649427
8928,1,1,1,1,1,12.0,114.84417345649427
8929,11,1,1,1,1,11.0,5.0
8929,1,2,1,1,1,8.0,114.84417345649427
8929,14,3,1,1,1,2.0,114.84417345649427
8930,12,1,1,1,1,2.0,41.0
8930,13,2,1,1,0,3.63442342142082,114.84417345649427
8931,11,1,1,1,1,1.0,1.0
8932,12,1,1,1,1,2.0,2.0
8933,3,1,1,1,1,3.0,298.0
8934,1,1,1,1,1,1.0,114.84417345649427
8934,12,2,1,1,1,2.0,33.0
8935,1,1,1,1,0,3.63442342142082,114.84417345649427
8935,11,2,1,1,0,3.63442342142082,114.84417345649427
8936,1,1,1,1,1,2.0,114.84417345649427
8937,2,1,1,1,0,3.63442342142082,114.84417345649427
8938,11,1,1,1,1,1.0,13.0
8939,1,1,1,1,0,3.63442342142082,114.84417345649427
8939,9,2,1,1,1,4.0,80.0
8940,12,1,1,1,1,2.0,22.0
8940,1,2,1,1,1,1.0,114.84417345649427
8941,11,1,1,1,1,1.0,114.84417345649427
8941,1,2,1,1,1,2.0,114.84417345649427
8941,12,3,1,1,1,1.0,114.84417345649427
8942,11,1,1,1,1,3.0,146.0
8943,1,1,1,1,1,1.0,114.84417345649427
8943,11,2,1,1,1,1.0,1.0
8944,1,1,1,1,0,3.63442342142082,114.84417345649427
8944,7,2,1,1,1,1.0,1.0
8945,9,1,1,1,0,3.63442342142082,114.84417345649427
8946,0,1,1,1,0,3.63442342142082,114.84417345649427
8947,1,1,1,1,0,3.63442342142082,114.84417345649427
8947,11,2,1,1,0,3.63442342142082,114.84417345649427
8948,4,1,1,1,1,1.0,1.0
8949,1,1,1,1,1,1.0,114.84417345649427
8950,1,1,1,1,1,1.0,114.84417345649427
8951,11,1,1,1,1,10.0,8.0
8952,1,1,1,1,0,3.63442342142082,114.84417345649427
8953,2,1,1,1,0,3.63442342142082,114.84417345649427
8954,0,1,1,1,0,3.63442342142082,114.84417345649427
8955,1,1,1,1,1,1.0,114.84417345649427
8955,3,2,1,1,0,3.63442342142082,114.84417345649427
8955,12,3,1,1,1,3.63442342142082,114.84417345649427
8956,1,1,1,1,1,1.0,114.84417345649427
8957,1,1,1,1,0,3.63442342142082,114.84417345649427
8958,5,1,1,1,1,3.0,17.0
8959,2,1,1,1,1,6.0,114.84417345649427
8960,8,1,1,1,1,2.0,29.0
8961,2,1,1,1,0,3.63442342142082,114.84417345649427
8962,1,1,1,1,0,3.63442342142082,114.84417345649427
8963,9,1,1,1,1,2.0,114.84417345649427
8964,2,1,1,1,1,9.0,114.84417345649427
8965,11,1,1,1,0,3.63442342142082,114.84417345649427
8966,2,1,1,1,0,3.63442342142082,114.84417345649427
8967,1,1,1,1,1,5.0,114.84417345649427
8968,2,1,1,1,1,2.0,114.84417345649427
8969,1,1,1,1,1,2.0,114.84417345649427
8969,9,2,1,1,1,16.0,300.0
8970,4,1,1,1,1,4.0,1.0
8971,1,1,1,1,1,1.0,114.84417345649427
8971,11,2,1,1,0,3.63442342142082,114.84417345649427
8972,12,1,1,1,1,2.0,74.0
8973,4,1,1,1,0,3.63442342142082,114.84417345649427
8973,10,2,1,1,0,3.63442342142082,114.84417345649427
8974,1,1,1,1,1,2.0,114.84417345649427
8975,12,1,1,1,1,3.63442342142082,114.84417345649427
8976,12,1,1,1,1,3.63442342142082,114.84417345649427
8977,1,1,1,1,1,5.0,114.84417345649427
8977,11,2,1,1,1,16.0,397.0
8977,0,3,1,1,0,3.63442342142082,114.84417345649427
8978,0,1,1,1,1,4.0,114.84417345649427
8979,1,1,1,1,0,3.63442342142082,114.84417345649427
8980,1,1,1,1,0,3.63442342142082,114.84417345649427
8980,11,2,1,1,0,3.63442342142082,114.84417345649427
8981,13,1,1,1,1,1.0,114.84417345649427
8982,1,1,1,1,1,1.0,114.84417345649427
8983,9,1,1,1,1,16.0,1523.0
8983,14,2,1,1,0,3.63442342142082,114.84417345649427
8984,2,1,1,1,1,10.0,114.84417345649427
8985,15,1,1,1,1,6.0,114.84417345649427
8985,8,2,1,1,0,3.63442342142082,114.84417345649427
8985,9,3,1,1,1,2.0,114.84417345649427
8986,13,1,1,1,0,3.63442342142082,114.84417345649427
8987,3,1,1,1,1,10.0,151.0
8988,1,1,1,1,1,1.0,114.84417345649427
8989,4,1,1,1,0,3.63442342142082,114.84417345649427
8989,8,2,1,1,1,2.0,12.0
8989,13,3,1,1,1,2.0,114.84417345649427
8990,4,1,1,1,0,3.63442342142082,114.84417345649427
8990,5,2,1,1,1,2.0,10.0
8991,10,1,1,1,1,2.0,8.0
8992,4,1,1,1,1,1.0,114.84417345649427
8993,9,1,1,1,1,5.0,429.0
8994,10,1,1,1,1,14.0,169.0
8995,14,1,1,1,1,2.0,7.0
8996,1,1,1,1,1,1.0,114.84417345649427
8997,12,1,1,1,1,7.0,19.0
8998,11,1,1,1,1,10.0,137.0
8999,1,1,1,1,1,1.0,114.84417345649427
9000,1,1,1,1,1,1.0,114.84417345649427
9001,1,1,1,1,1,1.0,114.84417345649427
9001,4,2,1,1,1,1.0,114.84417345649427
9002,2,1,1,1,1,6.0,114.84417345649427
9003,6,1,1,1,0,1.0,114.84417345649427
9003,12,2,1,1,1,2.0,43.0
9004,1,1,1,1,1,1.0,114.84417345649427
9005,2,1,1,1,0,3.63442342142082,114.84417345649427
9006,11,1,1,1,1,2.0,20.0
9006,1,2,1,1,0,3.63442342142082,114.84417345649427
9007,4,1,1,1,1,2.0,15.0
9008,3,1,1,1,0,3.63442342142082,114.84417345649427
9009,4,1,1,1,0,3.63442342142082,114.84417345649427
9010,9,1,1,1,0,3.63442342142082,114.84417345649427
9011,2,1,1,1,1,32.0,114.84417345649427
9011,5,2,1,1,1,12.0,448.0
9012,1,1,1,1,1,1.0,114.84417345649427
9013,1,1,1,1,1,2.0,114.84417345649427
9014,2,1,1,1,1,4.0,114.84417345649427
9014,8,2,1,1,1,2.0,1.0
9014,13,3,1,1,1,2.0,40.0
9015,2,1,1,1,0,3.63442342142082,114.84417345649427
9015,5,2,1,1,1,2.0,3.0
9016,3,1,1,1,1,10.0,489.0
9017,1,1,1,1,0,3.63442342142082,114.84417345649427
9017,9,2,1,1,1,3.63442342142082,114.84417345649427
9017,10,3,1,1,0,3.63442342142082,114.84417345649427
9018,1,1,1,1,0,3.63442342142082,114.84417345649427
9019,4,1,1,1,0,3.63442342142082,114.84417345649427
9020,1,1,1,1,0,3.63442342142082,114.84417345649427
9020,13,2,1,1,0,3.63442342142082,114.84417345649427
9021,0,1,1,1,0,3.63442342142082,114.84417345649427
9022,1,1,1,1,1,1.0,114.84417345649427
9023,3,1,1,1,1,2.0,232.0
9024,11,1,1,1,1,2.0,21.0
9025,11,1,1,1,1,2.0,38.0
9026,7,1,1,1,0,3.63442342142082,114.84417345649427
9027,5,1,1,1,0,3.63442342142082,114.84417345649427
9027,3,2,1,1,0,3.63442342142082,114.84417345649427
9028,2,1,1,1,1,34.0,114.84417345649427
9029,9,1,1,1,0,3.63442342142082,114.84417345649427
9030,3,1,1,1,1,2.0,28.0
9030,7,2,1,1,1,5.0,12.0
9030,13,3,1,1,1,5.0,31.0
9031,1,1,1,1,1,1.0,114.84417345649427
9032,13,1,1,1,0,3.63442342142082,114.84417345649427
9033,9,1,1,1,0,3.63442342142082,114.84417345649427
9033,14,2,1,1,1,2.0,111.0
9034,1,1,1,1,0,3.63442342142082,114.84417345649427
9035,5,1,1,1,0,3.63442342142082,114.84417345649427
9036,1,1,1,1,1,5.0,114.84417345649427
9037,2,1,1,1,1,2.0,114.84417345649427
9038,13,1,1,1,1,1.0,2.0
9039,1,1,1,1,0,3.63442342142082,114.84417345649427
9039,11,2,1,1,0,3.63442342142082,114.84417345649427
9040,1,1,1,1,1,1.0,114.84417345649427
9040,11,2,1,1,1,2.0,1.0
9041,11,1,1,1,1,8.0,585.0
9042,4,1,1,1,0,3.63442342142082,114.84417345649427
9043,1,1,1,1,1,1.0,114.84417345649427
9043,13,2,1,1,0,3.63442342142082,114.84417345649427
9044,14,1,1,1,1,1.0,1.0
9045,1,1,1,1,1,1.0,114.84417345649427
9046,10,1,1,1,0,3.63442342142082,114.84417345649427
9047,1,1,1,1,1,2.0,114.84417345649427
9048,0,1,1,1,0,3.63442342142082,114.84417345649427
9048,2,2,1,1,0,3.63442342142082,114.84417345649427
9049,1,1,1,1,0,3.63442342142082,114.84417345649427
9050,12,1,1,1,1,2.0,27.0
9051,1,1,1,1,1,1.0,114.84417345649427
9052,12,1,1,1,1,2.0,3.0
9053,3,1,1,1,1,2.0,8.0
9053,11,2,1,1,0,3.63442342142082,114.84417345649427
9054,3,1,1,1,0,3.63442342142082,114.84417345649427
9055,9,1,1,1,0,1.0,114.84417345649427
9056,4,1,1,1,0,3.63442342142082,114.84417345649427
9056,13,2,1,1,1,4.0,69.0
9056,1,3,1,1,1,2.0,114.84417345649427
9057,9,1,1,1,0,3.63442342142082,114.84417345649427
9057,12,2,1,1,1,1.0,16.0
9058,1,1,1,1,1,1.0,114.84417345649427
9059,1,1,1,1,0,3.63442342142082,114.84417345649427
9059,12,2,1,1,1,5.0,9.0
9060,12,1,1,1,1,3.63442342142082,114.84417345649427
9061,12,1,1,1,1,3.63442342142082,114.84417345649427
9062,1,1,1,1,0,3.63442342142082,114.84417345649427
9062,11,2,1,1,0,3.63442342142082,114.84417345649427
9062,10,3,1,1,0,3.63442342142082,114.84417345649427
9063,1,1,1,1,1,2.0,114.84417345649427
9063,11,2,1,1,1,14.0,100.0
9063,12,3,1,1,1,2.0,114.84417345649427
9063,14,4,1,1,1,1.0,5.0
9063,5,5,1,1,1,1.0,1.0
9064,1,1,1,1,1,1.0,114.84417345649427
9065,14,1,1,1,0,3.63442342142082,114.84417345649427
9066,1,1,1,1,1,2.0,114.84417345649427
9067,10,1,1,1,1,4.0,13.0
9068,2,1,1,1,0,5.0,114.84417345649427
9068,5,2,1,1,0,3.63442342142082,114.84417345649427
9069,2,1,1,1,0,3.63442342142082,114.84417345649427
9069,5,2,1,1,1,1.0,1.0
9070,1,1,1,1,0,3.63442342142082,114.84417345649427
9071,1,1,1,1,1,1.0,114.84417345649427
9072,3,1,1,1,1,6.0,1197.0
9073,1,1,1,1,1,2.0,114.84417345649427
9074,1,1,1,1,1,1.0,114.84417345649427
9075,10,1,1,1,0,3.63442342142082,114.84417345649427
9076,2,1,1,1,1,3.0,114.84417345649427
9077,1,1,1,1,0,3.63442342142082,114.84417345649427
9077,7,2,1,1,0,3.63442342142082,114.84417345649427
9077,11,3,1,1,0,3.63442342142082,114.84417345649427
9078,3,1,1,1,1,2.0,22.0
9079,4,1,1,1,0,3.63442342142082,114.84417345649427
9080,3,1,1,1,0,3.63442342142082,114.84417345649427
9081,5,1,1,1,1,3.0,114.84417345649427
9082,15,1,1,1,1,1.0,114.84417345649427
9083,1,1,1,1,1,1.0,114.84417345649427
9084,1,1,1,1,0,3.63442342142082,114.84417345649427
9084,11,2,1,1,1,3.0,114.84417345649427
9085,4,1,1,1,0,3.63442342142082,114.84417345649427
9086,2,1,1,1,1,1.0,114.84417345649427
9087,11,1,1,1,1,2.0,25.0
9087,12,2,1,1,1,2.0,114.84417345649427
9087,1,3,1,1,1,1.0,114.84417345649427
9088,1,1,1,1,1,1.0,114.84417345649427
9089,2,1,1,1,1,1.0,114.84417345649427
9089,4,2,1,1,0,3.63442342142082,114.84417345649427
9090,0,1,1,1,0,3.63442342142082,114.84417345649427
9091,10,1,1,1,1,2.0,3.0
9092,13,1,1,1,1,1.0,21.0
9093,13,1,1,1,0,3.63442342142082,114.84417345649427
9094,4,1,1,1,1,3.0,82.0
9095,9,1,1,1,0,3.63442342142082,114.84417345649427
9096,5,1,1,1,1,9.0,189.0
9097,14,1,1,1,0,3.63442342142082,114.84417345649427
9097,12,2,1,1,1,2.0,49.0
9098,0,1,1,1,1,3.0,114.84417345649427
9098,1,2,1,1,0,3.63442342142082,114.84417345649427
9098,2,3,1,1,1,1.0,114.84417345649427
9099,14,1,1,1,1,2.0,5.0
9100,11,1,1,1,1,5.0,85.0
9101,1,1,1,1,1,1.0,114.84417345649427
9102,5,1,1,1,1,5.0,5.0
9103,5,1,1,1,1,1.0,4.0
9104,1,1,1,1,1,1.0,114.84417345649427
9105,11,1,1,1,1,2.0,4.0
9106,4,1,1,1,1,2.0,10.0
9107,2,1,1,1,0,3.63442342142082,114.84417345649427
9107,5,2,1,1,1,1.0,1.0
9108,1,1,1,1,1,2.0,114.84417345649427
9109,4,1,1,1,1,7.0,22.0
9110,1,1,1,1,1,2.0,114.84417345649427
9110,12,2,1,1,1,4.0,30.0
9111,4,1,1,1,0,3.63442342142082,114.84417345649427
9111,13,2,1,1,1,1.0,1.0
9112,3,1,1,1,1,15.0,1892.0
9113,4,1,1,1,1,1.0,1.0
9113,3,2,1,1,1,1.0,1.0
9114,12,1,1,1,1,17.0,344.0
9115,2,1,1,1,1,7.0,114.84417345649427
9116,1,1,1,1,0,3.63442342142082,114.84417345649427
9116,11,2,1,1,0,3.63442342142082,114.84417345649427
9117,12,1,1,1,1,2.0,114.84417345649427
9118,1,1,1,1,1,1.0,114.84417345649427
9119,11,1,1,1,1,11.0,339.0
9120,4,1,1,1,0,3.63442342142082,114.84417345649427
9120,2,2,1,1,0,3.63442342142082,114.84417345649427
9120,5,3,1,1,1,1.0,5.0
9121,1,1,1,1,1,1.0,114.84417345649427
9122,14,1,1,1,1,1.0,1.0
9123,0,1,1,1,1,2.0,114.84417345649427
9124,14,1,1,1,1,2.0,24.0
9125,1,1,1,1,1,1.0,114.84417345649427
9126,12,1,1,1,1,2.0,14.0
9127,3,1,1,1,0,3.63442342142082,114.84417345649427
9128,2,1,1,1,1,1.0,114.84417345649427
9129,12,1,1,1,1,18.0,620.0
9130,14,1,1,1,0,3.63442342142082,114.84417345649427
9131,1,1,1,1,0,3.63442342142082,114.84417345649427
9132,1,1,1,1,1,8.0,114.84417345649427
9133,5,1,1,1,0,1.0,114.84417345649427
9134,2,1,1,1,0,3.63442342142082,114.84417345649427
9135,2,1,1,1,0,3.63442342142082,114.84417345649427
9136,1,1,1,1,0,3.63442342142082,114.84417345649427
9137,11,1,1,1,1,3.0,174.0
9138,9,1,1,1,1,8.0,547.0
9139,1,1,1,1,0,3.63442342142082,114.84417345649427
9139,9,2,1,1,1,1.0,26.0
9139,11,3,1,1,0,3.63442342142082,114.84417345649427
9140,3,1,1,1,1,2.0,16.0
9140,0,2,1,1,0,3.63442342142082,114.84417345649427
9141,1,1,1,1,1,3.0,114.84417345649427
9142,11,1,1,1,0,3.63442342142082,114.84417345649427
9142,1,2,1,1,1,2.0,114.84417345649427
9143,1,1,1,1,1,3.0,114.84417345649427
9143,11,2,1,1,1,1.0,1.0
9143,2,3,1,1,0,3.63442342142082,114.84417345649427
9143,14,4,1,1,0,3.63442342142082,114.84417345649427
9143,13,5,1,1,0,3.63442342142082,114.84417345649427
9144,2,1,1,1,1,12.0,114.84417345649427
9145,12,1,1,1,1,12.0,225.0
9146,1,1,1,1,0,3.63442342142082,114.84417345649427
9146,9,2,1,1,0,3.63442342142082,114.84417345649427
9146,11,3,1,1,1,4.0,13.0
9147,1,1,1,1,1,1.0,114.84417345649427
9148,5,1,1,1,1,3.63442342142082,114.84417345649427
9149,9,1,1,1,1,4.0,156.0
9150,5,1,1,1,0,3.63442342142082,114.84417345649427
9151,1,1,1,1,1,2.0,114.84417345649427
9152,1,1,1,1,1,1.0,114.84417345649427
9153,4,1,1,1,1,2.0,8.0
9154,5,1,1,1,1,2.0,114.84417345649427
9155,1,1,1,1,1,1.0,114.84417345649427
9155,2,2,1,1,0,3.63442342142082,114.84417345649427
9156,13,1,1,1,1,3.0,356.0
9157,11,1,1,1,1,7.0,149.0
9157,9,2,1,1,1,2.0,2.0
